Altitude,Roll,Yaw,Airspeed,Pitch,X Acceleration,Y Acceleration,Z Acceleration,Vertical Velocity,Time
1153.55,-0.0454563,6.23706,171.617,0.575525,291.894,-0.413975,37.3632,-127.533,39.49
1167.59,-0.0453398,6.23666,171.508,0.575902,291.767,-0.423961,37.2174,-127.695,39.6
1181.64,-0.0446673,6.23627,171.388,0.576317,291.637,-0.409872,37.0755,-127.845,39.71
1195.71,-0.0435522,6.23587,171.266,0.57666,291.506,-0.366816,36.9375,-127.981,39.82
1209.79,-0.0419518,6.23544,171.144,0.576942,291.372,-0.292069,36.8029,-128.104,39.93
1223.89,-0.0397727,6.23493,171.009,0.577241,291.237,-0.186312,36.6714,-128.215,40.04
1238,-0.0377659,6.23446,170.897,0.577458,291.112,-0.0667316,36.5543,-128.305,40.15
1252.12,-0.0354426,6.2339,170.772,0.577664,290.974,0.08817,36.4282,-128.392,40.25
1266.25,-0.033085,6.23329,170.647,0.577696,290.838,0.279298,36.2552,-128.472,40.37
1280.38,-0.0307553,6.23263,170.522,0.57755,290.708,0.451956,36.0719,-128.527,40.47
1294.52,-0.0284869,6.23195,170.397,0.577375,290.576,0.651534,35.8811,-128.572,40.58
1308.67,-0.0262926,6.23125,170.272,0.577161,290.443,0.856865,35.6967,-128.6,40.69
1322.81,-0.0241754,6.23054,170.147,0.576909,290.309,1.0636,35.5188,-128.612,40.8
1335.67,-0.0223156,6.22984,170.022,0.576621,290.174,1.26759,35.3471,-128.608,40.91
1349.82,-0.0203356,6.22923,169.909,0.576297,290.039,1.465,35.1813,-128.589,41.02
1363.96,-0.0184161,6.22855,169.774,0.575938,289.904,1.6523,35.0213,-128.556,41.13
1379.39,-0.0163795,6.22797,169.65,0.575544,289.769,1.82642,34.8668,-128.508,41.24
1392.24,-0.014718,6.2275,169.538,0.575157,289.634,1.98471,34.7175,-128.447,41.35
1406.36,-0.0129166,6.22706,169.416,0.574698,289.511,2.11302,34.5733,-128.372,41.46
1420.48,-0.0111313,6.2267,169.294,0.574205,289.377,2.23546,34.4464,-128.293,41.57
1434.58,-0.00935011,6.22644,169.173,0.573629,289.231,2.34532,34.2992,-128.185,41.68
1448.68,-0.0073983,6.22625,169.042,0.573066,289.099,2.42355,34.1689,-128.072,41.79
1462.76,-0.00575492,6.22619,168.934,0.572526,288.979,2.47585,34.0542,-127.96,41.89
1476.83,-0.00458944,6.22618,168.815,0.571899,288.848,2.46662,33.933,-127.825,42
1490.88,-0.0055045,6.22618,168.698,0.571232,288.708,2.3504,33.8087,-127.666,42.12
1504.92,-0.007594,6.22629,168.581,0.570524,288.592,2.18796,33.7084,-127.523,42.22
1518.93,-0.0102052,6.22657,168.466,0.569779,288.466,1.94701,33.6006,-127.355,42.33
1532.93,-0.012983,6.22704,168.352,0.569,288.343,1.64865,33.4946,-127.178,42.44
1546.91,-0.0157369,6.22768,168.239,0.568191,288.221,1.30185,33.3905,-126.99,42.55
1560.87,-0.018366,6.22848,168.128,0.567353,288.101,0.87954,33.2789,-126.774,42.67
1573.54,-0.0206046,6.2294,168.018,0.566489,287.983,0.501569,33.1877,-126.585,42.77
1587.45,-0.0228791,6.23042,167.91,0.5656,287.867,0.0679832,33.0895,-126.368,42.88
1602.6,-0.0251296,6.23151,167.803,0.564685,287.752,-0.374731,32.9937,-126.141,42.99
1615.2,-0.026826,6.23252,167.707,0.563832,287.638,-0.8143,32.9004,-125.906,43.1
1629.04,-0.0270069,6.23371,167.604,0.562786,287.527,-1.15001,32.8122,-125.663,43.21
1642.85,-0.0244557,6.23495,167.501,0.561897,287.417,-1.39084,32.7329,-125.413,43.32
1656.63,-0.0202981,6.2361,167.401,0.560795,287.309,-1.53881,32.6596,-125.155,43.43
1671.64,-0.0147954,6.23712,167.293,0.559746,287.204,-1.59329,32.5896,-124.889,43.54
1684.11,-0.0098135,6.23776,167.205,0.558757,287.112,-1.56183,32.5273,-124.641,43.64
1697.81,-0.0041521,6.23822,167.11,0.557634,287.013,-1.4434,32.4594,-124.335,43.76
1711.47,0.00151225,6.23841,167.016,0.557892,286.881,-1.24327,32.7106,-124.089,43.86
1725.1,0.00707171,6.23837,166.922,0.559421,286.698,-0.966782,33.3965,-123.811,43.97
1738.71,0.0124557,6.23812,166.826,0.561073,286.51,-0.622229,34.0647,-123.577,44.08
1752.29,0.0166414,6.23762,166.727,0.562764,286.323,-0.276312,34.6892,-123.388,44.19
1765.85,0.0191415,6.23692,166.626,0.564504,286.134,0.0684103,35.2758,-123.24,44.3
1778.17,0.0204877,6.2362,166.523,0.566286,285.943,0.406335,35.827,-123.131,44.41
1791.71,0.0213537,6.23528,166.418,0.568104,285.751,0.728669,36.3447,-123.059,44.52
1805.24,0.0215666,6.23445,166.309,0.569952,285.557,1.0179,36.8306,-123.02,44.63
1820.01,0.0208368,6.23363,166.198,0.571825,285.361,1.24765,37.2868,-123.013,44.74
1832.31,0.0191328,6.23293,166.095,0.573718,285.163,1.40627,37.7155,-123.036,44.85
1845.84,0.0166046,6.23226,165.967,0.575626,284.963,1.4994,38.1171,-123.086,44.96
1859.39,0.0137424,6.23174,165.859,0.577367,284.779,1.52882,38.4918,-123.161,45.07
1872.94,0.0107507,6.23139,165.736,0.579463,284.557,1.49738,38.8404,-123.26,45.18
1886.5,0.00775026,6.2312,165.6,0.581389,284.352,1.40913,39.1639,-123.379,45.29
1900.08,0.00481405,6.23121,165.483,0.583157,284.163,1.2837,39.44,-123.505,45.39
1913.68,0.00198588,6.23137,165.352,0.585117,283.952,1.10108,39.7267,-123.66,45.5
1927.29,-0.000707955,6.23168,165.217,0.587078,283.738,0.877554,39.9905,-123.831,45.61
1940.92,-0.00324853,6.23212,165.08,0.587484,283.566,0.619733,39.9253,-123.996,45.72
1954.57,-0.00561357,6.2327,164.944,0.583897,283.563,0.336232,38.6534,-124.169,45.83
1968.24,-0.00782032,6.23338,164.813,0.579855,283.574,0.0352341,37.2946,-124.271,45.94
1980.67,-0.00987941,6.23414,164.687,0.575586,283.582,-0.276629,35.9828,-124.277,46.05
1994.33,-0.0116348,6.23488,164.567,0.571181,283.585,-0.593343,34.7397,-124.189,46.16
2007.99,-0.0134489,6.23579,164.454,0.566641,283.585,-0.908649,33.5613,-124.012,46.27
2021.61,-0.0151567,6.23655,164.347,0.561971,283.584,-1.21718,32.4446,-123.753,46.38
2036.45,-0.0169181,6.23744,164.246,0.557178,283.585,-1.51294,31.3868,-123.414,46.49
2048.77,-0.0183086,6.23813,164.161,0.552719,283.587,-1.79049,30.3853,-123,46.6
2062.27,-0.0197667,6.23883,164.075,0.547708,283.592,-2.04495,29.4375,-122.515,46.71
2075.72,-0.0211652,6.23944,163.996,0.54229,283.599,-2.27198,28.5774,-121.966,46.82
2089.11,-0.0225401,6.2399,163.917,0.539186,283.565,-2.46838,28.2145,-121.375,46.93
2102.43,-0.0239205,6.24018,163.856,0.538013,283.482,-2.6192,28.4704,-120.791,47.03
2115.68,-0.0253302,6.24027,163.79,0.53894,283.341,-2.75396,29.2751,-120.177,47.14
2128.86,-0.0268147,6.2401,163.724,0.543567,283.085,-2.85685,31.0905,-119.607,47.25
2141.99,-0.0283561,6.23974,163.651,0.549427,282.771,-2.93009,33.2267,-119.129,47.36
2155.07,-0.0299491,6.23923,163.571,0.555393,282.444,-2.97649,35.2191,-118.797,47.47
2168.13,-0.0316051,6.23858,163.483,0.561529,282.104,-2.99911,37.1018,-118.6,47.58
2181.17,-0.033333,6.2378,163.387,0.567795,281.752,-3.00082,38.8767,-118.533,47.69
2194.21,-0.0350958,6.23698,163.283,0.572167,281.461,-2.98449,40.0471,-118.569,47.8
2207.26,-0.036928,6.23605,163.174,0.576291,281.191,-2.94897,41.0524,-118.722,47.92
2219.14,-0.0386408,6.23515,163.069,0.579794,280.933,-2.90726,41.7184,-118.892,48.02
2232.23,-0.0405207,6.23419,162.938,0.580545,280.786,-2.85034,41.6633,-119.123,48.13
2245.34,-0.0424001,6.23328,162.818,0.578822,280.751,-2.78303,40.8483,-119.366,48.24
2258.48,-0.0443384,6.23234,162.711,0.576588,280.732,-2.70672,39.9332,-119.559,48.35
2271.64,-0.0463428,6.23136,162.595,0.574059,280.716,-2.62313,38.9974,-119.688,48.46
2284.81,-0.048416,6.23034,162.482,0.571425,280.697,-2.5341,38.1116,-119.75,48.57
2297.98,-0.050547,6.22929,162.373,0.568865,280.677,-2.44119,37.2482,-119.748,48.68
2311.15,-0.0527084,6.22813,162.257,0.565366,280.666,-2.3261,36.346,-119.685,48.79
2324.31,-0.0531884,6.22722,162.165,0.562343,280.655,-2.16494,35.5633,-119.574,48.89
2337.46,-0.0525921,6.22621,162.067,0.558908,280.644,-1.9443,34.7427,-119.394,49
2350.58,-0.0513682,6.22514,161.975,0.555365,280.634,-1.68632,33.9627,-119.155,49.11
2363.67,-0.0498537,6.22398,161.888,0.551723,280.626,-1.39704,33.2217,-118.861,49.22
2376.72,-0.0482321,6.22274,161.806,0.547989,280.621,-1.08279,32.518,-118.515,49.33
2389.73,-0.0465763,6.22143,161.729,0.544168,280.619,-0.74862,31.8504,-118.118,49.44
2402.7,-0.044834,6.22007,161.659,0.540268,280.622,-0.39647,31.2173,-117.675,49.55
2414.44,-0.043187,6.21868,161.594,0.536292,280.629,-0.0346726,30.6171,-117.186,49.66
2427.31,-0.0413785,6.21727,161.535,0.532247,280.642,0.329893,30.0487,-116.654,49.77
2440.11,-0.0396165,6.21587,161.483,0.528138,280.66,0.690404,29.511,-116.082,49.88
2454.01,-0.0377805,6.21449,161.437,0.524004,280.684,1.04002,29.0089,-115.472,49.99
2465.52,-0.0363346,6.21328,161.401,0.52034,280.711,1.37249,28.5763,-114.828,50.1
2478.12,-0.03484,6.21199,161.367,0.516853,280.73,1.68236,28.3244,-114.163,50.21
2490.64,-0.0334522,6.21072,161.338,0.515099,280.702,1.96565,28.5948,-113.466,50.32
2503.09,-0.0321201,6.20957,161.313,0.513212,280.687,2.19727,28.7987,-112.842,50.42
2515.46,-0.0307179,6.20845,161.289,0.511092,280.679,2.43901,29.0116,-112.109,50.54
2527.76,-0.0295752,6.20765,161.273,0.509281,280.681,2.60814,29.166,-111.507,50.64
2539.99,-0.028328,6.20691,161.26,0.507249,280.692,2.75874,29.3156,-110.856,50.75
2552.14,-0.027073,6.20632,161.25,0.505181,280.711,2.87146,29.4583,-110.154,50.87
2564.23,-0.0257923,6.20589,161.244,0.503083,280.739,2.94635,29.5636,-109.577,50.97
2576.24,-0.0244701,6.20562,161.243,0.501037,280.774,2.98423,29.6783,-108.949,51.08
2588.19,-0.0230316,6.20546,161.244,0.500465,280.777,2.99411,30.1487,-108.339,51.19
2598.99,-0.0204483,6.20548,161.248,0.500955,280.749,3.02158,30.9253,-107.747,51.3
2611.89,-0.0161073,6.20568,161.252,0.502764,280.687,3.08215,31.9764,-107.214,51.41
2622.59,-0.0107843,6.20598,161.253,0.505793,280.582,3.18256,33.327,-106.739,51.52
2634.31,-0.00406405,6.20637,161.252,0.510475,280.427,3.32292,34.968,-106.369,51.63
2647.06,0.00371854,6.20686,161.243,0.519559,280.113,3.49719,37.6433,-106.121,51.74
2657.66,0.00911434,6.20727,161.225,0.531074,279.665,3.63682,40.9114,-106.027,51.84
2669.33,0.0137737,6.20773,161.189,0.544165,279.114,3.79573,44.7252,-106.165,51.96
2681.03,0.0176202,6.20826,161.134,0.557738,278.51,3.91736,47.7659,-106.501,52.06
2692.78,0.0209834,6.2089,161.058,0.572883,277.799,4.04806,51.2139,-107.151,52.18
2704.6,0.0240594,6.20966,160.957,0.585729,277.167,4.14285,54.1742,-107.97,52.29
2716.53,0.0269623,6.21056,160.833,0.600075,276.436,4.23151,56.7068,-108.887,52.39
2728.57,0.0297627,6.2116,160.697,0.614631,275.692,4.30343,59.5594,-110.198,52.51
2740.76,0.032511,6.21281,160.549,0.629355,274.937,4.3581,61.7832,-111.453,52.61
2753.11,0.0352686,6.21417,160.388,0.644196,274.177,4.39589,64.0656,-112.992,52.72
2765.64,0.0380818,6.21572,160.213,0.659144,273.41,4.41762,66.1851,-114.682,52.83
2778.37,0.0408959,6.21744,160.022,0.674186,272.637,4.41662,68.1507,-116.509,52.94
2791.3,0.0434132,6.21932,159.816,0.68931,271.857,4.37473,69.9709,-118.461,53.05
2803.25,0.0455633,6.22119,159.592,0.704503,271.07,4.29736,71.6524,-120.522,53.16
2816.61,0.0479057,6.22344,159.351,0.719754,270.275,4.1903,73.2022,-122.682,53.27
2830.22,0.0505433,6.22612,159.091,0.735056,269.472,4.0592,74.6268,-124.928,53.38
2845.35,0.053098,6.2288,158.812,0.750398,268.659,3.909,75.9325,-127.248,53.49
2858.19,0.055565,6.23142,158.541,0.764371,267.911,3.7597,77.0211,-129.412,53.59
2872.57,0.0583573,6.23448,158.224,0.781132,267.004,3.55761,78.2042,-132.065,53.71
2887.22,0.0609189,6.23772,157.887,0.795036,266.242,3.3545,79.0793,-134.539,53.82
2902.15,0.0634055,6.24113,157.529,0.810259,265.397,3.08165,80.0031,-137.044,53.93
2917.35,0.0661568,6.245,157.115,0.8261,264.496,2.81468,80.6343,-139.557,54.04
2932.82,0.0680853,6.24795,156.752,0.834998,264.06,2.54884,80.0776,-141.833,54.14
2948.58,0.0693708,6.25094,156.334,0.841778,263.79,2.19708,78.6601,-144.501,54.26
2964.59,0.0694653,6.2532,155.902,0.84111,264.044,1.75387,75.0821,-146.801,54.37
2980.84,0.069146,6.25527,155.456,0.838016,264.332,1.36411,71.6048,-148.714,54.47
2997.31,0.068669,6.25723,154.998,0.833353,264.612,0.929936,67.6356,-150.552,54.58
3013.97,0.0682088,6.25918,154.527,0.828281,264.777,0.500682,63.817,-152.115,54.69
3029.25,0.0678057,6.26111,154.047,0.822844,264.826,0.0840616,60.19,-153.409,54.8
3046.18,0.0674866,6.26297,153.558,0.816886,264.786,-0.314028,56.691,-154.455,54.91
3063.21,0.06719,6.26459,153.107,0.810608,264.652,-0.689578,53.3683,-155.265,55.02
3080.32,0.0669093,6.26643,152.562,0.803938,264.443,-1.04018,50.1975,-155.856,55.13
3099.05,0.0665771,6.26798,152.071,0.796885,264.189,-1.36368,47.1709,-156.253,55.24
3114.69,0.0662576,6.26927,151.635,0.789477,263.898,-1.65783,44.2876,-156.471,55.35
3131.9,0.0658488,6.27054,151.165,0.781722,263.573,-1.92061,41.5393,-156.517,55.46
3149.12,0.0653398,6.27165,150.704,0.774379,263.253,-2.13279,38.9188,-156.401,55.57
3166.31,0.0645941,6.27258,150.253,0.765987,262.876,-2.34193,36.6415,-156.162,55.67
3185.02,0.0633778,6.27339,149.772,0.756458,262.443,-2.54107,34.032,-155.718,55.79
3200.57,0.0621932,6.27399,149.381,0.7493,262.042,-2.68086,32.1624,-155.232,55.89
3217.6,0.0607999,6.27466,148.958,0.743101,261.525,-2.80652,30.7602,-154.572,56
3234.56,0.0592708,6.27522,148.544,0.737423,260.985,-2.90926,29.5352,-153.752,56.12
3251.43,0.0576102,6.27562,148.138,0.73169,260.443,-2.96698,28.6,-153.005,56.22
3268.21,0.0558395,6.27587,147.74,0.725931,259.904,-3.00118,27.6411,-152.127,56.33
3284.89,0.0539746,6.27598,147.35,0.72034,259.361,-3.00533,26.8165,-151.191,56.44
3301.46,0.0520111,6.27594,146.968,0.714818,258.822,-2.98063,26.0793,-150.206,56.55
3317.92,0.0499536,6.27578,146.594,0.709495,258.283,-2.92302,25.4106,-149.083,56.67
3332.79,0.0479973,6.27553,146.228,0.70434,257.747,-2.85278,24.9499,-148.112,56.77
3349.03,0.0457331,6.27513,145.902,0.699192,257.218,-2.75507,24.4948,-147.013,56.88
3365.14,0.0433478,6.27456,145.52,0.694041,256.698,-2.63859,24.0873,-145.886,56.99
3381.13,0.0408452,6.27399,145.209,0.689346,256.233,-2.50645,23.7213,-144.733,57.1
3398.43,0.037985,6.27322,144.846,0.683686,255.687,-2.36188,23.3915,-143.556,57.21
3412.72,0.0355013,6.2725,144.55,0.678462,255.198,-2.20818,23.0935,-142.356,57.32
3428.32,0.0326687,6.27166,144.233,0.6732,254.721,-2.04864,22.8234,-141.137,57.43
3443.79,0.0297378,6.27077,143.925,0.668425,254.298,-1.90129,22.6092,-139.898,57.54
3459.11,0.0267456,6.26991,143.626,0.664548,253.818,-1.73971,22.6755,-138.769,57.64
3474.3,0.0237069,6.26908,143.333,0.662519,253.299,-1.58288,23.3036,-137.508,57.75
3489.35,0.0205896,6.26823,143.046,0.660492,252.789,-1.42171,23.967,-136.16,57.87
3504.27,0.017405,6.26738,142.764,0.658509,252.288,-1.29792,24.498,-135.06,57.97
3519.06,0.0141841,6.26657,142.488,0.658105,251.763,-1.17542,25.401,-133.887,58.08
3533.71,0.0109347,6.2658,142.215,0.659098,251.2,-1.07052,26.6778,-132.741,58.19
3546.93,0.00765162,6.26505,141.945,0.659803,250.649,-0.985337,27.8144,-131.655,58.3
3561.36,0.0046522,6.26439,141.677,0.660516,250.105,-0.920942,28.8783,-130.631,58.41
3575.68,0.00134996,6.26369,141.412,0.661256,249.566,-0.878238,29.885,-129.661,58.52
3589.9,-0.00194241,6.26305,141.172,0.662016,249.032,-0.857638,30.8362,-128.743,58.63
3605.3,-0.00550864,6.26239,140.886,0.662792,248.503,-0.859101,31.7346,-127.875,58.74
3618.04,-0.00845061,6.26189,140.65,0.663507,248.027,-0.879173,32.5074,-127.125,58.84
3633.24,-0.0119349,6.26134,140.367,0.664376,247.461,-0.925914,33.382,-126.273,58.96
3645.83,-0.0147934,6.26092,140.134,0.665103,246.995,-0.982765,34.0688,-125.6,59.07
3659.61,-0.0178844,6.26051,139.878,0.665905,246.488,-1.06281,34.7821,-124.834,59.18
3673.3,-0.0209133,6.26013,139.623,0.666704,245.986,-1.15961,35.4528,-124.228,59.28
3686.93,-0.0238716,6.2598,139.37,0.66752,245.489,-1.27125,36.0882,-123.594,59.39
3700.49,-0.0267529,6.25949,139.118,0.668325,244.997,-1.39571,36.6854,-122.99,59.5
3713.98,-0.0295542,6.25921,138.867,0.669106,244.467,-1.54364,37.2912,-122.366,59.62
3727.42,-0.0322753,6.25894,138.617,0.669859,244.03,-1.6747,37.7611,-121.869,59.72
3740.79,-0.0349176,6.25869,138.368,0.670579,243.554,-1.82503,38.2429,-121.347,59.83
3754.11,-0.0374841,6.25844,138.119,0.671265,243.084,-1.97984,38.6897,-120.847,59.94
3767.37,-0.0399789,6.25818,137.871,0.671911,242.618,-2.13714,39.1029,-120.368,60.05
3779.39,-0.0421888,6.25794,137.624,0.672515,242.158,-2.29501,39.4841,-119.907,60.16
3792.55,-0.0445611,6.25765,137.377,0.673073,241.702,-2.45165,39.8348,-119.463,60.27
3805.67,-0.0468781,6.25734,137.154,0.673582,241.251,-2.60538,40.1562,-119.034,60.38
3819.93,-0.0492797,6.25707,136.887,0.672209,240.868,-2.75452,40.0839,-118.608,60.49
3831.77,-0.051196,6.25689,136.667,0.669826,240.55,-2.89685,39.6465,-118.19,60.6
3844.75,-0.0532701,6.25666,136.429,0.666755,240.241,-3.03098,39.1957,-117.746,60.71
3857.68,-0.0553219,6.25639,136.196,0.66408,239.965,-3.145,38.7937,-117.317,60.81
3870.55,-0.05736,6.25607,135.946,0.66073,239.64,-3.27103,38.3209,-116.772,60.93
3883.37,-0.0593919,6.25567,135.722,0.657526,239.348,-3.37556,37.8966,-116.242,61.04
3896.13,-0.0614242,6.25528,135.523,0.654505,239.089,-3.46107,37.5184,-115.686,61.15
3908.83,-0.063463,6.2548,135.308,0.651064,238.811,-3.54435,37.1108,-115.156,61.25
3921.46,-0.0655139,6.25425,135.099,0.647501,238.54,-3.61616,36.712,-114.549,61.36
3934.02,-0.0675995,6.25362,134.896,0.64416,238.269,-3.67643,36.3707,-113.92,61.47
3946.51,-0.0697843,6.25279,134.697,0.642267,237.947,-3.72558,36.4202,-113.267,61.58
3958.93,-0.0720083,6.25185,134.502,0.640624,237.619,-3.76431,36.5561,-112.605,61.69
3970.16,-0.0742661,6.25083,134.311,0.639088,237.293,-3.79319,36.7209,-111.947,61.8
3982.44,-0.0763698,6.2498,134.124,0.638088,236.955,-3.81289,36.9938,-111.296,61.91
3994.65,-0.0787328,6.24855,133.956,0.637422,236.608,-3.82432,37.3607,-110.652,62.02
4006.79,-0.0813483,6.24709,133.757,0.636806,236.265,-3.82834,37.7211,-110.024,62.13
4018.87,-0.0837827,6.24568,133.578,0.636248,235.926,-3.82584,38.0851,-109.411,62.24
4030.87,-0.0860222,6.24434,133.417,0.635711,235.624,-3.81765,38.4262,-108.815,62.35
4042.81,-0.0885237,6.24279,133.243,0.635222,235.294,-3.80466,38.7764,-108.234,62.46
4054.69,-0.091059,6.24117,133.071,0.634745,234.969,-3.78943,39.0864,-107.669,62.57
4066.5,-0.0936246,6.2395,132.901,0.634231,234.651,-3.76975,39.4058,-107.167,62.67
4078.26,-0.0962201,6.23778,132.734,0.633681,234.34,-3.74784,39.704,-106.629,62.79
4089.96,-0.0988445,6.23601,132.569,0.633093,234.036,-3.72454,39.982,-106.104,62.89
4101.6,-0.101496,6.2342,132.406,0.632466,233.738,-3.70067,40.2407,-105.591,63
4113.18,-0.104174,6.23235,132.246,0.631798,233.422,-3.67488,40.5021,-105.043,63.12
4124.71,-0.106876,6.23047,132.088,0.63109,233.164,-3.65424,40.7041,-104.595,63.22
4136.19,-0.1096,6.22855,131.932,0.63034,232.886,-3.63308,40.9105,-104.111,63.33
4147.61,-0.112344,6.22661,131.779,0.629548,232.615,-3.61412,41.1011,-103.634,63.44
4157.95,-0.115105,6.22464,131.628,0.628712,232.349,-3.5979,41.2767,-103.165,63.55
4169.28,-0.117628,6.22283,131.479,0.627832,232.09,-3.58489,41.438,-102.701,63.66
4180.55,-0.120415,6.22083,131.332,0.626908,231.837,-3.57549,41.5857,-102.242,63.77
4191.78,-0.123212,6.21862,131.187,0.625939,231.59,-3.57005,41.7206,-101.788,63.88
4203.96,-0.126272,6.21658,131.045,0.624924,231.348,-3.56884,41.8433,-101.337,63.99
4214.07,-0.128827,6.21472,130.918,0.623962,231.113,-3.57207,41.9545,-100.89,64.1
4225.15,-0.13164,6.21266,130.78,0.62286,230.904,-3.57897,42.046,-100.485,64.2
4236.18,-0.134453,6.21059,130.645,0.621711,230.66,-3.59233,42.1447,-100.002,64.32
4247.16,-0.137266,6.20851,130.5,0.620405,230.443,-3.60948,42.2249,-99.5604,64.43
4259.08,-0.140331,6.20624,130.37,0.619159,230.232,-3.63127,42.296,-99.1197,64.54
4268.97,-0.142881,6.20434,130.255,0.617986,230.045,-3.65503,42.3532,-98.7195,64.64
4279.8,-0.145681,6.20224,130.13,0.616651,229.846,-3.6854,42.4083,-98.2792,64.75
4290.58,-0.148472,6.20013,130.008,0.615269,229.652,-3.72002,42.4598,-97.7985,64.87
4301.32,-0.151256,6.19802,129.889,0.613841,229.465,-3.75868,42.4963,-97.3972,64.97
4312.01,-0.154029,6.1959,129.773,0.612367,229.284,-3.80114,42.5302,-96.9546,65.08
4322.64,-0.156748,6.19385,129.659,0.610435,229.121,-3.8471,42.4948,-96.5061,65.19
4333.23,-0.159322,6.19205,129.55,0.60718,229.024,-3.89619,42.1407,-96.057,65.3
4342.82,-0.161651,6.19042,129.447,0.603773,228.939,-3.94797,41.766,-95.5906,65.41
4353.31,-0.164208,6.18847,129.348,0.600286,228.861,-4.00197,41.4046,-95.1008,65.52
4363.74,-0.166987,6.18668,129.255,0.596717,228.791,-4.05777,41.0549,-94.5882,65.63
4374.12,-0.169293,6.1849,129.168,0.593042,228.729,-4.11493,40.7108,-94.0536,65.74
4384.44,-0.171819,6.18328,129.094,0.589264,228.676,-4.17303,40.3729,-93.4975,65.85
4394.69,-0.174333,6.1815,129.018,0.585742,228.636,-4.23164,40.0403,-92.9204,65.96
4404.89,-0.17684,6.17971,128.948,0.5818,228.6,-4.28502,39.72,-92.3224,66.07
4415.01,-0.179338,6.17791,128.885,0.577422,228.57,-4.34875,39.412,-91.7041,66.18
4425.07,-0.18215,6.17576,128.822,0.574155,228.526,-4.4065,39.2657,-91.0719,66.29
4435.05,-0.184417,6.17376,128.775,0.57197,228.453,-4.44463,39.3657,-90.4811,66.4
4444.97,-0.186077,6.17157,128.727,0.56957,228.38,-4.45237,39.4843,-89.8339,66.5
4454.81,-0.18713,6.16935,128.684,0.567202,228.309,-4.4299,39.6259,-89.1324,66.62
4464.58,-0.187902,6.1669,128.646,0.565518,228.234,-4.38882,39.8785,-88.5565,66.72
4474.29,-0.188545,6.16423,128.611,0.564498,228.131,-4.32224,40.3055,-87.9302,66.83
4483.92,-0.18912,6.1614,128.579,0.56379,228.021,-4.23548,40.7984,-87.3221,66.94
4493.49,-0.18971,6.15839,128.55,0.563498,227.903,-4.13098,41.3537,-86.7406,67.05
4503,-0.19037,6.15517,128.522,0.563733,227.767,-4.0111,42.0151,-86.1845,67.16
4511.59,-0.191052,6.15207,128.498,0.564376,227.632,-3.89085,42.6793,-85.7092,67.26
4520.99,-0.191903,6.14816,128.469,0.565619,227.452,-3.73508,43.5568,-85.1772,67.38
4531.18,-0.192919,6.14448,128.442,0.566845,227.287,-3.58402,44.3386,-84.7324,67.49
4539.64,-0.19384,6.14107,128.417,0.568011,227.125,-3.42783,45.0902,-84.329,67.6
4548.89,-0.194937,6.13726,128.392,0.569475,226.969,-3.26909,45.8134,-83.9666,67.71
4558.11,-0.196121,6.13339,128.368,0.570748,226.833,-3.12462,46.4476,-83.6721,67.81
4567.3,-0.19739,6.12947,128.347,0.572205,226.677,-2.95354,47.1804,-83.3609,67.93
4577.29,-0.198868,6.12516,128.325,0.573862,226.54,-2.80113,47.8262,-83.1147,68.04
4585.59,-0.200169,6.12153,128.309,0.575296,226.42,-2.66789,48.3925,-82.922,68.14
4594.7,-0.201667,6.11753,128.291,0.576926,226.293,-2.52855,48.9929,-82.7429,68.25
4603.79,-0.203227,6.11351,128.275,0.578607,226.16,-2.38655,49.6209,-82.5854,68.37
4612.87,-0.204841,6.10948,128.259,0.580339,226.053,-2.27722,50.1234,-82.483,68.47
4621.94,-0.206505,6.10545,128.243,0.58212,225.939,-2.16733,50.6551,-82.3995,68.58
4630.18,-0.208211,6.10143,128.227,0.58395,225.828,-2.06907,51.1653,-82.3451,68.69
4640.06,-0.209903,6.09741,128.211,0.585855,225.719,-1.97873,51.6591,-82.3195,68.8
4649.11,-0.211296,6.09339,128.195,0.587891,225.608,-1.88061,52.1535,-82.322,68.91
4657.34,-0.211949,6.08979,128.177,0.589975,225.499,-1.75508,52.6286,-82.3527,69.02
4666.41,-0.212053,6.0855,128.159,0.592092,225.393,-1.60257,53.0815,-82.4103,69.13
4675.47,-0.211546,6.08157,128.14,0.59424,225.288,-1.42263,53.5132,-82.4936,69.24
4684.55,-0.210808,6.078,128.121,0.59622,225.195,-1.22139,53.9249,-82.6012,69.35
4693.65,-0.209819,6.07404,128.099,0.598426,225.083,-1.0039,54.3178,-82.7318,69.46
4702.75,-0.208745,6.07006,128.075,0.600662,224.991,-0.795785,54.6595,-82.8698,69.56
4711.88,-0.207509,6.06631,128.049,0.601948,224.925,-0.559091,54.8698,-83.0318,69.67
4721.02,-0.206017,6.06366,128.021,0.59749,225.167,-0.334539,53.8009,-83.2106,69.79
4730.18,-0.20478,6.06252,127.998,0.589422,225.601,-0.190777,51.8999,-83.3279,69.89
